issue_id	source_packet	assistant_label	first_pass_label	first_pass_confidence	first_pass_evidence_span	first_pass_notes	selection_score	selection_reason	audit_bucket	audit_score	priority_score	original_assistant_label	suggested_label	silver_label	heuristic_label	tfidf_label	modernbert_label	mpnet_label	issue_ledger_label	structured_label	assistant_evidence_span	assistant_notes
qBL04XXex6__r05	ICLR 2024 v1	unresolved	unresolved	4	the iterative nature of boosting in BoT allows LLMs	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: Terminology is defended, but the requested broader examples are still missing.	34.860	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=22.620	minority_unresolved	22.620	6.200	unresolved	unresolved		fixed	unresolved	unresolved	unresolved	unresolved	partially_fixed	the iterative nature of boosting in BoT allows LLMs	Terminology is defended, but the requested broader examples are still missing.
HX5ujdsSon__r01	ICLR 2024 v1	unresolved	unresolved	4	Context fallback from aligned response context: We thank the reviewer for going through our work and providing useful feedback. Below we try to answer their concerns and questions: 1. **Readability**: We will take the reviewer’s comments into account and will add more descriptive captions so that the figures are easier to understand. About references to the appendix, we believe that given the contents...	User-reviewed standard human-validation signoff on 2026-04-26; source=human-reviewed AI-assisted signoff packet. Reviewed assistant note: readability and definition issues were mostly acknowledged rather than substantively fixed	33.860	label=unresolved; bucket=minority_unresolved; disagreement=2; audit_score=21.620	minority_unresolved	21.620	6.200	unresolved	partially_fixed		regressed	partially_fixed	partially_fixed	partially_fixed	unresolved	partially_fixed		readability and definition issues were mostly acknowledged rather than substantively fixed
3BNPUDvqMt__r01	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	We thank the reviewer for the constructive feedback. Weaknesses: 1. While we agree that such experiments would be interesting, they would be very costly and are not central to the research question we want to answer in the paper (how good can we make MLPs and GBDTs with default parameters?). We would argue that the existing results should already be interesting to readers and that our paper's ability to pose many...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
3BNPUDvqMt__r02	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	We thank the reviewer for the constructive feedback. Weaknesses: 1. **[1] was uploaded on 13th of July 2024**, so this paper cannot be used to question our novelty. (Besides, it also uses a mix of architectures, while we consider algorithm selection / ensembling.) Regarding ensembles, we do not claim to rediscover ensembles. Rather, we try to see how meta-learning better defaults affects the trade-off between...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
3ZAfFoAcUI__r01	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	Thank you for the positive feedback and insightful questions. **Q1**: *the improvement of MIDAS on downstream tasks (open book QA and math word problems) is marginal compared to the improvements on these tasks [reasoning primitives].* A: While the improvement on these benchmarks is lower compared to improvement on primitives, the absolute magnitude of improvement is still quite high. For instance, for the 1B model,...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	unresolved	fixed	fixed	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""modernbert"", ""tfidf""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""unresolved"", ""mpnet"": ""fixed"", ""issue_ledger"": ""fixed""}}"
9uolDxbYLm__r01	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	We thank the reviewer for taking out the time to review this paper, and appreciate their acknowledgement of the novelty of our work. **_On significance and limitations of theoretical results:_** Deriving theoretical bounds for model reconstruction using counterfactuals under general non-convex decision boundaries is a challenging problem. Our work proposes a novel non-trivial approach towards solving this problem...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	fixed	unresolved	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""tfidf""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
9uolDxbYLm__r03	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	We thank the reviewer for taking out the time to review this paper, and appreciate their acknowledgement of the novelty of our work. **_On significance and limitations of theoretical results:_** Deriving theoretical bounds for model reconstruction using counterfactuals under general non-convex decision boundaries is a challenging problem. Our work proposes a novel non-trivial approach towards solving this problem...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	fixed	unresolved	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""tfidf""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
IfZwSRpqHl__r04	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	We thank the reviewers for their encouraging comments and constructive suggestions that we have incorporated to improve the paper. We jointly answer some key common questions of the reviewers here in two parts regarding i) additional insights and ii) limitations. **Further insights and additional experiments:** 1. We discover trends regarding homophily and heterophily in the training dynamics of GATs. *...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	fixed	unresolved	fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""tfidf""], ""majority_label"": ""fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
JO6T4rEJ32__r02	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	Thank you for your thoughtful review. We appreciate your agreement about the rigor and suitability of the mathematical framework. Apologies if responses seem terse, we've tried to give clear explanations within the word count. > To make a better job ... What is it that main thing that it bring to the table? Apart from mathematical elegance. Our work gives a theory of computations (representations and algorithms) in...	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	fixed	partially_fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""modernbert""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""fixed"", ""mpnet"": ""partially_fixed"", ""issue_ledger"": ""unresolved""}}"
LxxIiInmuF__r02	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	"Thank you for your kind words and for your questions. Efficiency and practical performance are important considerations for work on MARL. Our theoretical study here is somewhat orthogonal to efficiency, and we do not take a position on the exploratory (""lose-shift"") mechanism used by any particular satisficing-based MARL algorithm, but we can say a few things about the connections between this theory and efficiency...."	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	partially_fixed	fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""mpnet""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
LxxIiInmuF__r03	NeurIPS 2024 limit100 v1	partially_fixed	partially_fixed	3	"Thank you for your kind words and for your questions. Efficiency and practical performance are important considerations for work on MARL. Our theoretical study here is somewhat orthogonal to efficiency, and we do not take a position on the exploratory (""lose-shift"") mechanism used by any particular satisficing-based MARL algorithm, but we can say a few things about the connections between this theory and efficiency...."	User-confirmed single-pass standard validation; User confirmed NeurIPS resolved candidate on 2026-04-28. source=resolved-label candidate reviewed by user; not an independent two-annotator IAA pass. Resolution action: upgrade_weak_unresolved_to_partial. Resolution reason: Weak unresolved draft conflicts with fixed/partial model support and concrete response/revision evidence; open-scope cues keep this conservative.	33.810	label=partially_fixed; bucket=minority_unresolved; disagreement=2; audit_score=23.270	minority_unresolved	23.270	12.700	unresolved	unresolved			partially_fixed	partially_fixed	fixed	unresolved	partially_fixed		"{""frontier"": ""multi_model"", ""anchor"": ""structured"", ""disagreement_models"": [""issue_ledger"", ""mpnet""], ""majority_label"": ""partially_fixed"", ""risk_labels"": [""unresolved""], ""all_labels"": {""structured"": ""partially_fixed"", ""tfidf"": ""partially_fixed"", ""modernbert"": ""partially_fixed"", ""mpnet"": ""fixed"", ""issue_ledger"": ""unresolved""}}"
